sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,custom_options,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,associated_skus,configurable_variations,configurable_variation_labels
CPE610,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"5GHZ 300MBPS 23DBI OUTDOOR CPE","<div><h1>5GHz 300Mbps 23dBi Outdoor CPE<small>CPE610</small></h1></div><div><ul><li>Up to 300Mbps on 5GHz wireless data rates</li><li>23dBi high-gain directional 2&times;2 MIMO antenna and a dedicated metal reflector, ideal for long-distance application</li><li>Excellent beam directivity, improved latency and noise cancellation</li><li>Innovative snap-lock parts make for fast assembly and a sturdy structural design keeps CPE610 stable even in strong winds</li><li>Durable IP65 weatherproof enclosure along with 15 kV ESD and 6 kV lightning protection ensures all-weather suitability</li><li>TP-Link Pharos MAXtream TDMA technology improves throughput, capacity and latency performance</li><li>Pharos Control gives administrators a free, centralized management system</li><li>Passive PoE supports to allow flexible deployment and convenient installation</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",99.9500,,,,5ghz-300mbps-23dbi-outdoor-cpe-cpe610,,,,/C/P/CPE610_UN_1.0-01_normal_1507530775103w.jpg,,/C/P/CPE610_UN_1.0-01_normal_1507530775103w.jpg,,/C/P/CPE610_UN_1.0-01_normal_1507530775103w.jpg,,/C/P/CPE610_UN_1.0-01_normal_1507530775103w.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973081027,mpn=CPE610,specifications=CPU/Processor:Qualcomm 560MHz CPU, MIPS 74Kc<br>System Memory:64MB DDR2 RAM<br>Flash Memory:8MB Flash<br>Device Buttons:1 Reset Button<br>Antenna Type:23dBi<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Supply:100-240VAC, 50/60Hz<br>,ts_dimensions_height=21.0000,ts_dimensions_length=28.0000,ts_dimensions_width=37.0000",5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/C/P/CPE610_UN_1.0-01_normal_1507530775103w.jpg,/C/P/CPE610_UN_1.0-02_normal_1507530788960l.jpg,/C/P/CPE610_UN_1.0-03_large_1507530550015e.jpg","CPE610_1,CPE610_2,CPE610_3",,,,,,,,,,,
"DECO M42-PACK",,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"AC1200 WHOLE-HOME MESH WI-FI SYSTEM","<div><h1>AC1200 Whole Home Mesh Wi-Fi System<small>Deco M4</small></h1></div><div><ul><li>Deco uses a system of units to achieve seamless whole-home Wi-Fi coverage &mdash; eliminate weak signal areas once and for all!</li><li>With advanced Deco Mesh Technology, units work together to form a unified network with a single network name.&nbsp;Devices automatically switch between Decos as you move through your home for the fastest possible speeds.</li><li>A Deco M4&nbsp;two-pack delivers Wi-Fi to an area of up to 260 square metres. And if that&rsquo;s not enough, simply add more Decos to the network anytime to increase coverage.</li><li>Deco M4&nbsp;provides fast and&nbsp;stable connections with speeds of up to 1167 Mbps and&nbsp;works with the major internet service provider (ISP) and modem.</li><li>Deco can handle traffic from even the busiest of networks, providing lag-free connections for up to 100 devices.</li><li>Parental Controls limits online time and block inappropriate websites according to unique profiles created for each family member.</li><li>Setup is easier than ever with the Deco app there to walk you through every step.</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",209.0500,,,,ac1200-whole-home-mesh-wi-fi-system-decom42pack,,,,/D/e/Deco_M4_01_normal_1541464898544k.jpg,,/D/e/Deco_M4_01_normal_1541464898544k.jpg,,/D/e/Deco_M4_01_normal_1541464898544k.jpg,,/D/e/Deco_M4_01_normal_1541464898544k.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=840030700125,mpn=DECO M42-PACK,specifications=CPU/Processor:Qualcomm CPU<br>Device Buttons:1 Reset button on the underside<br>Antenna Type:2 internal dual-band antennas per Deco unit<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Supply: 12 V/1.2 A<br>,ts_dimensions_height=2.0000,ts_dimensions_length=1.0000,ts_dimensions_width=1.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/D/e/Deco_M4_01_normal_1541464898544k.jpg,/D/e/Deco_M4_02_normal_1541464934418f.jpg","DECOM42-PACK_1,DECOM42-PACK_2",,,,,,,,,,,
"DECO M5 (1PACK)",,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"DECO M5 WHOLE-HOME MESH WI-FI SINGLE UNI","<div><h1>AC1300 Whole Home Mesh Wi-Fi System</h1></div><div><ul><li>Deco uses a system of units to achieve seamless whole-home Wi-Fi coverage &mdash; eliminate weak signal areas once and for all!</li><li>With advanced Deco Mesh Technology, units work together to form one unified whole-home network with the same network name. Devices automatically switch between Decos as you move through your home for the fastest possible speeds.</li><li>A Deco M5 delivers Wi-Fi to an area of up to 175 square metres. And if that&rsquo;s not enough, simply add more Decos to the network anytime to increase coverage.</li><li>Deco M5&nbsp;provides fast and&nbsp;stable connections with speeds of up to 1267 Mbps and&nbsp;works with the major internet service provider (ISP) and modem.</li><li>Deco can handle traffic from even the busiest of networks, providing lag-free connections for over 100&nbsp;devices.</li><li>TP-Link HomeCare<sup>TM</sup>&nbsp;provides a suite of personalized and&nbsp;secure features, including Parental Controls, built-in Antivirus and Quality of Service (QoS).</li><li>Setup is easier than ever with the Deco app there to walk you through every step.</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",163.5900,,,,deco-m5-whole-home-mesh-wi-fi-single-uni-decom51pack,,,,/4/1/41UY5uARyPL._SL1000_.jpg,,/4/1/41UY5uARyPL._SL1000_.jpg,,/4/1/41UY5uARyPL._SL1000_.jpg,,/4/1/41UY5uARyPL._SL1000_.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973080822,mpn=DECO M5 (1PACK),specifications=CPU/Processor:Quad-core CPU<br>Device Buttons:1 Reset button on the underside<br>Antenna Type:4 internal antennas per Deco unit<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Supply:12 V/1.2 A<br>,ts_dimensions_height=1.0000,ts_dimensions_length=1.0000,ts_dimensions_width=1.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/4/1/41UY5uARyPL._SL1000_.jpg,/D/e/Deco-M5_2-pack_V2.0_03_normal_1539683248314v.jpg","DECOM5(1PACK)_1,DECOM5(1PACK)_2",,,,,,,,,,,
"DECO M5(2-PACK)",,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"AC1300 WHOLE HOME WI-FI SYSTEM (2-PACK)","<div><h1>AC1300 Whole Home Mesh Wi-Fi System<small>Deco </small></h1></div><div><ul><li>Deco uses a system of units to achieve seamless whole-home Wi-Fi coverage &mdash; eliminate weak signal areas once and for all!</li><li>With advanced Deco Mesh Technology, units work together to form one unified whole-home network with the same network name. Devices automatically switch between Decos as you move through your home for the fastest possible speeds.</li><li>A Deco M5&nbsp;two-pack delivers Wi-Fi to an area of up to 350 square metres. And if that&rsquo;s not enough, simply add more Decos to the network anytime to increase coverage.</li><li>Deco M5&nbsp;provides fast and&nbsp;stable connections with speeds of up to 1267 Mbps and&nbsp;works with the major internet service provider (ISP) and modem.</li><li>Deco can handle traffic from even the busiest of networks, providing lag-free connections for over 100&nbsp;devices.</li><li>TP-Link HomeCare<sup>TM</sup>&nbsp;provides a suite of personalized and&nbsp;secure features, including Parental Controls, built-in Antivirus and Quality of Service (QoS).</li><li>Setup is easier than ever with the Deco app there to walk you through every step.</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",229.7800,,,,ac1300-whole-home-wi-fi-system-decom52pack,,,,/D/e/Deco-M5_2-pack_V2.0_01_normal_1539683164223z.jpg,,/D/e/Deco-M5_2-pack_V2.0_01_normal_1539683164223z.jpg,,/D/e/Deco-M5_2-pack_V2.0_01_normal_1539683164223z.jpg,,/D/e/Deco-M5_2-pack_V2.0_01_normal_1539683164223z.jpg,,"8/30/19, 5:48 PM","9/23/19, 3:09 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973080846,mpn=DECO M5(2-PACK),specifications=CPU/Processor:Quad-core CPU<br>Device Buttons:1 Reset button on the underside<br>Antenna Type:4 internal antennas per Deco unit<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Supply:12 V/1.2 A<br>,ts_dimensions_height=1.0000,ts_dimensions_length=1.0000,ts_dimensions_width=1.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/D/e/Deco-M5_2-pack_V2.0_01_normal_1539683164223z.jpg,/D/e/Deco-M5_2-pack_V2.0_02_normal_1539683226721y.jpg","DECOM5(2-PACK)_1,DECOM5(2-PACK)_2",,,,,,,,,,,
"DECO M9 PLUS1-PACK",,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"AC2200 TRI-BAND MESH WI-FI SYSTEM 1PK","<div><h1>AC2200 Smart Home Mesh Wi-Fi System</h1></div><div><ul><li>Deco uses a system of units to achieve seamless whole-home Wi-Fi coverage &mdash; eliminate weak signal areas once and for all!</li><li>With advanced Deco Mesh Technology, units work together to form one unified whole-home network with the same network name. Devices automatically switch between Decos as you move through your home for the fastest possible speeds.</li><li>A Deco M9 Plus&nbsp;delivers Wi-Fi to an area of up to 230 square metres. If that&rsquo;s not enough, simply add more Deco units&nbsp;to the network anytime to increase coverage.</li><li>Three separate wireless bands provide a fast and&nbsp;stable connection with speeds of up to 2134Mbps, which is ideal for&nbsp;your gigabit fibre.</li><li>Deco M9 Plus acts as a hub for&nbsp;your smart home devices. Adjust settings and create interactions from one platform&nbsp;<em>&mdash;&nbsp;</em>there&rsquo;s no need to buy an additional smart hub.</li><li>Deco can handle traffic from even the busiest of networks, providing lag-free Wi-Fi connections for over 100 devices.</li><li>TP-Link HomeCare<sup>TM</sup>&nbsp;provides a suite of personalised and&nbsp;security features, including Parental Controls, built-in Antivirus and Quality of Service (QoS).</li><li>Setup is easier than ever with the Deco app there to walk you through every step.</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",257.8800,,,,ac2200-tri-band-mesh-wi-fi-system-1pk-decom9plus1pack,,,,/M/9/M9_Plus_1-pack__1__normal_1548997192626e.jpg,,/M/9/M9_Plus_1-pack__1__normal_1548997192626e.jpg,,/M/9/M9_Plus_1-pack__1__normal_1548997192626e.jpg,,/M/9/M9_Plus_1-pack__1__normal_1548997192626e.jpg,,"8/30/19, 5:48 PM","9/23/19, 3:09 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973081546,mpn=DECO M9 PLUS1-PACK,specifications=Device Buttons:1 Reset button on the underside<br>Antenna Type:8 internal antennas per Deco unit<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Supply:12 V/1.2 A<br>,ts_dimensions_height=2.0000,ts_dimensions_length=1.0000,ts_dimensions_width=1.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/M/9/M9_Plus_1-pack__1__normal_1548997192626e.jpg,/M/9/M9PlusEU1003normal_1548826949716k.jpg","DECOM9PLUS1-PACK_1,DECOM9PLUS1-PACK_2",,,,,,,,,,,
"DECO M9 PLUS2-PACK",,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"AC2200 TRI-BAND MESH WI-FI SYSTEM 2PK","<div><h1>AC2200 Smart Home Mesh Wi-Fi System</h1><h1><small>Deco M9 Plus(2-pack)</small></h1></div><div><ul><li>Deco uses a system of units to achieve seamless whole-home Wi-Fi coverage &mdash; eliminate weak signal areas once and for all!</li><li>With advanced Deco Mesh Technology, units work together to form one unified whole-home network with the same network name. Devices automatically switch between Decos as you move through your home for the fastest possible speeds.</li><li>A Deco M9 Plus two-pack delivers Wi-Fi to an area of up to&nbsp;420&nbsp;square metres. If that&rsquo;s not enough, simply add more Deco units&nbsp;to the network anytime to increase coverage.</li><li>Three separate wireless bands provide a fast and&nbsp;stable connection with speeds of up to 2134Mbps, which is ideal for&nbsp;your gigabit fibre.</li><li>Deco M9 Plus acts as a hub for&nbsp;your smart home devices. Adjust settings and create interactions from one platform&nbsp;<em>&mdash;&nbsp;</em>there&rsquo;s no need to buy an additional smart hub.</li><li>Deco can handle traffic from even the busiest of networks, providing lag-free Wi-Fi connections for over&nbsp;100&nbsp;devices.</li><li>TP-Link HomeCare<sup>TM</sup>&nbsp;provides a suite of personalised and&nbsp;security features, including Parental Controls, built-in Antivirus and Quality of Service (QoS).</li><li>Setup is easier than ever with the Deco app there to walk you through every step.</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",487.6600,,,,ac2200-tri-band-mesh-wi-fi-system-2pk-decom9plus2pack,,,,/M/9/M9_Plus_EU_1.0_01_normal_1528457208747c.jpg,,/M/9/M9_Plus_EU_1.0_01_normal_1528457208747c.jpg,,/M/9/M9_Plus_EU_1.0_01_normal_1528457208747c.jpg,,/M/9/M9_Plus_EU_1.0_01_normal_1528457208747c.jpg,,"8/30/19, 5:48 PM","9/23/19, 3:09 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973083175,mpn=DECO M9 PLUS2-PACK,specifications=Device Buttons:1 Reset button on the underside<br>Antenna Type:8 internal antennas per Deco unit<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Supply:12 V/1.2 A<br>,ts_dimensions_height=2.0000,ts_dimensions_length=1.0000,ts_dimensions_width=1.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/M/9/M9_Plus_EU_1.0_01_normal_1528457208747c.jpg,/M/9/M9_Plus_EU_1.0_03_normal_1528457278178a.jpg,/D/E/DECOM9PLUS2-PACK_1.jpg,/D/E/DECOM9PLUS2-PACK_2.jpg","DECOM9PLUS2-PACK_2,DECOM9PLUS2-PACK_3,DECOM9PLUS2-PACK_1,DECOM9PLUS2-PACK_2",,,,,,,,,,,
EAP110-OUTDOOR,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"N300 WIFI Outdoor Access Point","<div><h1>300Mbps Wireless N Outdoor Access Point<small>EAP110-Outdoor</small></h1></div><div><ul><li>Built for outdoor Wi-Fi applications</li><li>Up to 300Mbps Wi-Fi with 2x2 MIMO technology</li><li>High transmission power and high gain antennas provide a long-range coverage area</li><li>Durable, weatherproof enclosure to withstand fair and foul weather</li><li>Passive PoE(Power over Ethernet) support and simple mounting design allow for flexible deployment and convenient installation</li><li>Free Omada Controller software enables administrators easily manage hundreds of EAPs</li><li>Captive portal provides a convenient method for guest authentication</li><li>Facebook Wi-Fi and SMS anthentication help to boost your business</li><li>Supports management vlan for an enhanced network management</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",118.1400,,,,n300-wifi-outdoor-access-point-eap110outdoor,,,,/E/A/EAP110_Outdoor_EU_3.0_01_normal_1511488690843i.jpg,,/E/A/EAP110_Outdoor_EU_3.0_01_normal_1511488690843i.jpg,,/E/A/EAP110_Outdoor_EU_3.0_01_normal_1511488690843i.jpg,,/E/A/EAP110_Outdoor_EU_3.0_01_normal_1511488690843i.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973097752,mpn=EAP110-OUTDOOR,specifications=Device Buttons:Reset<br>Antenna Type:2*3dBi External Omni waterproof<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Consumption: Operating Mode, Typical:3.12 W<br>,ts_dimensions_height=3.0000,ts_dimensions_length=5.0000,ts_dimensions_width=22.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/E/A/EAP110_Outdoor_EU_3.0_01_normal_1511488690843i.jpg,/E/A/EAP110_Outdoor_EU_3.0_02_normal_1511488974290u.jpg","EAP110-OUTDOOR_1,EAP110-OUTDOOR_2",,,,,,,,,,,
EAP115,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"N300 WiFi Access Point","<div><h1>300Mbps Wireless N Ceiling Mount Access Point</h1><h1><small>EAP115</small></h1></div><div><ul><li><p>Free cloud centralized management and Omada app for ultra convenience and easy management</p></li><li><p>Supports Power over Ethernet (802.3af) for convenient and affordable installation</p></li><li><p>Simple mounting design for easy attachment to a wall or ceiling</p></li><li><p>Secure guest network along with multiple authentication options (SMS/Facebook Wi-Fi/ Voucher, etc.) and abundant wireless security technologies</p></li><li><p>Enterprise class Wi-Fi security help to decrease network security threats</p></li><li><p>Multi-SSID divides multiple wireless networks for different user types</p></li><li><p>Supports management vlan for an enhanced network management</p></li></ul></div>",,,1,"Taxable Goods","Catalog, Search",118.1400,,,,n300-wifi-access-point-eap115,,,,/E/A/EAP115_EU_3.0_01_normal_1512816731720c.jpg,,/E/A/EAP115_EU_3.0_01_normal_1512816731720c.jpg,,/E/A/EAP115_EU_3.0_01_normal_1512816731720c.jpg,,/E/A/EAP115_EU_3.0_01_normal_1512816731720c.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973096939,mpn=EAP115,specifications=Device Buttons:Reset<br>Antenna Type:Internal 2* 4dBi Omni<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Consumption: Operating Mode, Typical:2.8W<br>,ts_dimensions_height=3.0000,ts_dimensions_length=17.0000,ts_dimensions_width=19.0000",5.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/E/A/EAP115_EU_3.0_01_normal_1512816731720c.jpg,/E/A/EAP115_EU_3.0_03_normal_1512816753422i.jpg,/E/A/EAP115_1.jpg,/E/A/EAP115_2.jpg","EAP115_2,EAP115_3,EAP115_1,EAP115_2",,,,,,,,,,,
EAP225,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"N300 WiFi Access Point","<div><h1>AC1350 Wireless MU-MIMO Gigabit Ceiling Mount Access Point</h1><h1><small>EAP225</small></h1></div><div><ul><li>Simultaneous 450Mbps on 2.4GHz and 867Mbps on 5GHz totals 1317Mbps Wi-Fi speeds</li><li>Supports Seamless Roaming so even video streams and voice calls are unaffected as users move between locations</li><li>Free cloud centralized management and Omada app for ultra convenience and easy management</li><li>Compatibility with 802.3af and Passive PoE (PoE adapter included)&nbsp;support makes deployment effortless and flexible</li><li>Secure guest network along with multiple authentication options (SMS/Facebook Wi-Fi/ Voucher, etc.) and abundant wireless security technologies.</li><li>Band Steering Automatically moves dual band devices onto the wider 5GHz band for faster connections</li><li>MU-MIMO means access points simultaneously transfer data with multiple devices, speeding up connections</li><li>Beamforming concentrates signal towards where you need it most, providing a fast and stable Wi-Fi experience</li><li>Schedules can be set so access points automatically reboot and Wi-Fi turns on/off at the times you choose</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",127.2300,,,,n300-wifi-access-point-eap225,,,,/E/A/EAP225_EU_2.0_02_normal_1509499465284g.jpg,,/E/A/EAP225_EU_2.0_02_normal_1509499465284g.jpg,,/E/A/EAP225_EU_2.0_02_normal_1509499465284g.jpg,,/E/A/EAP225_EU_2.0_02_normal_1509499465284g.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973093006,mpn=EAP225,specifications=Device Buttons:Reset<br>Antenna Type: 3 Internal Omni *, 2.4GHz: 4dBi, 5GHz: 5dBi<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Consumption: Operating Mode, Typical:10.5 W <br>,ts_dimensions_height=4.0000,ts_dimensions_length=21.0000,ts_dimensions_width=18.0000",25.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/E/A/EAP225_EU_2.0_02_normal_1509499465284g.jpg,/E/A/EAP225_EU_2.0_01_normal_1509499191892w.jpg,/E/A/EAP225_EU_2.0_04_normal_1509499487096i.jpg","EAP225_1,EAP225_2,EAP225_3",,,,,,,,,,,
EAP225-OUTDOOR,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"AC1200 Wireless MU-MIMO Gigabit Indoor/O","<div><h1>AC1200 Wireless MU-MIMO Gigabit Indoor/Outdoor Access Point with Omada Mesh Technology</h1><h1><small>EAP225-Outdoor</small></h1></div><div><ul><li>Durable, weatherproof enclosure for outdoor Wi-Fi applications</li><li>Up to 1200Mbps with 2&times;2 MIMO technology</li><li>Omada Mesh Technology enables wireless connectivity between APs for extended range, making wireless deployments more flexible and convenient</li><li>Supports Seamless Roaming so even video streams and voice calls are unaffected as users move between locations</li><li>High transmission power and high gain antennas provide a long-range coverage area</li><li>Free cloud centralized management and Omada app for ultra convenience and easy management</li><li>Secure guest network along with multiple authentication options (SMS/Facebook Wi-Fi/ Voucher, etc.) and abundant wireless security technologies</li><li>802.3af/Passive PoE (PoE Adapter Included) compatible and simple mounting design allow for flexible deployment and convenient installation</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",145.4100,,,,ac1200-wireless-mu-mimo-gigabit-indoor-o-eap225outdoor,,,,/E/A/EAP225-Outdoor_EU_1.0_01_normal_1511142332988w.jpg,,/E/A/EAP225-Outdoor_EU_1.0_01_normal_1511142332988w.jpg,,/E/A/EAP225-Outdoor_EU_1.0_01_normal_1511142332988w.jpg,,/E/A/EAP225-Outdoor_EU_1.0_01_normal_1511142332988w.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973083571,mpn=EAP225-OUTDOOR,specifications=Device Buttons:Reset<br>Antenna Type:2.4GHz: 2 * 3dBi, 5GHz: 2 * 4dBi<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Consumption: Operating Mode, Typical:10.5 W <br>,ts_dimensions_height=6.0000,ts_dimensions_length=9.0000,ts_dimensions_width=40.0000",7.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/E/A/EAP225-Outdoor_EU_1.0_01_normal_1511142332988w.jpg,/E/A/EAP225-Outdoor_EU_1.0_02_normal_1511141673569o.jpg,/E/A/EAP225-Outdoor_EU_1.0_03_normal_1511225748511w.jpg","EAP225-OUTDOOR_1,EAP225-OUTDOOR_2,EAP225-OUTDOOR_3",,,,,,,,,,,
EAP225-WALL,,Default,simple,"Default Category/Products/Computers & Accessories/Networking and Connectivity/Wireless Networking",base,"AC1200 Dual Band Wall-Plate Access Point","<div><h1>Omada AC1200 Wireless MU-MIMO Wall-Plate Access Point</h1><h1><small>EAP225-Wall</small></h1></div><div><ul><li>Easy-mount construction allows installation into standard EU/US-type data wall-box</li><li>Compact, low-profile design fits discreetly with any existing interior style</li><li>Free cloud centralized management and Omada app supported for ultra convenience and easy management</li><li>Power over Ethernet (802.3af/802.3at) support makes deployment effortless and flexible</li><li>Provide a secure guest network along with Facebook Wi-Fi/SMS authentication options and wireless isolation technology</li><li>Enterprise-class Wi-Fi security helps to decrease network security threats</li><li>Supports management VLAN for an enhanced network management</li></ul></div>",,,1,"Taxable Goods","Catalog, Search",118.1400,,,,ac1200-dual-band-wall-plate-access-point-eap225wall,,,,/E/A/EAP225_WALL_EU_2.0_01_normal_1531876327635f.jpg,,/E/A/EAP225_WALL_EU_2.0_01_normal_1531876327635f.jpg,,/E/A/EAP225_WALL_EU_2.0_01_normal_1531876327635f.jpg,,/E/A/EAP225_WALL_EU_2.0_01_normal_1531876327635f.jpg,,"8/30/19, 5:48 PM","9/18/19, 2:21 PM",,,"Block after Info Column",,,,,,,,,,,,,"brands=TP Link,color=White,ean=845973099794,mpn=EAP225-WALL,specifications=Device Buttons:Reset<br>Antenna Type:2 Dual-Band Antennas, 2.4GHz: 2*3dBi, 5GHz: 2*4dBi<br>Operating temperature:0_~40_ (32_~104_)<br>Relative Humidity:10%~90% non-condensing<br>Power Supply: 802.3af/802.3at PoE<br>,ts_dimensions_height=2.0000,ts_dimensions_length=9.0000,ts_dimensions_width=14.0000",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,0,1,1,0.0000,1,0,0,0,,,,,,,"/E/A/EAP225_WALL_EU_2.0_01_normal_1531876327635f.jpg,/E/A/EAP225_WALL_EU_2.0_02_normal_1532072874532c.jpg,/E/A/EAP225_WALL_EU_2.0_03_normal_1530252242236s.jpg","EAP225-WALL_1,EAP225-WALL_2,EAP225-WALL_3",,,,,,,,,,,
